OFFSETS,"['8.02', '65.45', '11.09']"
GREENS,"['31.21', '11.32', '23.54', '31.74']"
LAST_GREENS,"['29.29', '32.14', '37.26']"
RESULTS:,60.87,40.39,53.67

