OFFSETS ,"['67.35', '61.69', '28.34']"
GREENS ,"['52.14', '20.14', '13.01', '8.77']"
LAST_GREENS ,"['8.36', '33.85', '60.23']"
RESULTS:,359.21,111.12,86.33

