OFFSETS,"['7.48', '26.11', '50.19']"
GREENS,"['18.82', '18.87', '12.86', '18.70']"
LAST_GREENS,"['41.68', '35.27', '50.30']"
RESULTS:,8.88,7.89,9.0

