25.0,43.2,0.0
13.8,7.6,4.8,10.1
31.7,39.6,43.9
13.0,49.7

20.7,23.8,32.3
19.1,35.6,10.6,47.4
26.4,5.7,6.6
9.1,15.8

1.6,40.2,25.0
25.4,7.3,10.3,43.2
20.1,34.4,10.8
10.9,32.6

58.1,18.8,41.5
39.9,46.5,4.4,2.1
5.6,1.1,51.9
21.3,42.7

10.2,52.7,5.9
19.2,49.8,27.7,37.4
-1.0
10000000.0,10000000.0

25.0,25.0,0.0
13.6,7.6,4.8,47.5
31.9,39.6,6.5
11.8,41.0

20.7,18.8,32.3
19.1,35.2,10.6,47.4
26.4,6.2,6.6
7.9,13.9

20.7,42.0,32.3
19.3,35.6,10.6,10.0
26.2,5.7,44.0
12.8,41.7

58.1,23.8,41.5
39.9,46.9,4.5,2.1
5.6,0.6,51.9
1000.0,1000.0

58.1,23.9,41.6
20.7,46.0,4.0,2.1
24.8,2.0,51.9
21.2,43.2

2.8,40.2,25.0
25.4,7.5,10.3,47.2
20.1,34.2,6.8
10.7,29.8

25.0,25.0,32.7
13.6,9.8,10.6,47.5
31.9,31.6,6.5
8.6,29.4

19.6,18.8,32.3
19.1,35.0,10.6,48.3
26.4,6.4,5.7
7.5,14.8

23.1,18.8,0.3
19.2,33.0,4.8,47.4
26.3,14.2,6.6
4.0,15.2

20.8,39.7,32.3
19.1,35.2,10.6,47.4
26.4,6.2,6.6
7.5,16.1

20.7,18.8,32.3
19.1,35.2,10.6,47.4
26.4,6.2,6.6
7.9,13.9

20.7,18.8,32.3
19.1,35.2,10.6,47.4
26.4,6.2,6.6
7.9,13.9

23.1,18.8,0.3
19.2,34.9,4.8,47.4
26.3,12.3,6.6
5.1,15.6

23.1,18.8,0.2
19.2,33.0,4.8,47.4
26.3,14.2,6.6
4.0,15.2

20.7,23.8,32.3
19.1,38.5,10.6,47.4
26.4,2.9,6.6
22.6,13.5

20.8,18.8,31.9
19.2,33.0,4.9,47.4
26.3,14.1,6.6
4.4,13.5

23.1,18.8,0.3
19.2,35.4,4.8,47.4
26.3,11.8,6.6
4.8,15.3

23.0,18.8,1.6
19.1,35.2,10.6,47.4
26.4,6.2,6.6
7.7,15.7

23.1,23.7,32.5
19.1,33.0,10.6,47.4
26.4,8.4,6.6
6.7,13.9

20.7,18.9,0.5
19.2,38.5,4.8,47.4
26.3,8.7,6.6
4.8,14.2

