25.0,43.2,0.0
13.8,7.6,4.8,10.1
31.7,39.6,43.9
14.1,111.6

20.7,23.8,32.3
19.1,35.6,10.6,47.4
26.4,5.7,6.6
13.2,36.4

1.6,40.2,25.0
25.4,7.3,10.3,43.2
20.1,34.4,10.8
11.8,65.8

58.1,18.8,41.5
39.9,46.5,4.4,2.1
5.6,1.1,51.9
19.9,102.5

10.2,52.7,5.9
19.2,49.8,27.7,37.4
-1.0
10000000.0,10000000.0

25.0,25.0,0.0
13.6,7.6,4.8,47.5
31.9,39.6,6.5
12.8,89.1

20.7,18.8,32.3
19.1,35.2,10.6,47.4
26.4,6.2,6.6
81.6,40.7

20.7,42.0,32.3
19.3,35.6,10.6,10.0
26.2,5.7,44.0
13.1,95.0

58.1,23.8,41.5
39.9,46.9,4.5,2.1
5.6,0.6,51.9
1000.0,1000.0

58.1,23.9,41.6
20.7,46.0,4.0,2.1
24.8,2.0,51.9
20.1,102.6

20.9,25.0,32.7
18.8,7.6,4.8,49.9
26.7,39.6,4.1
11.1,71.5

25.0,18.8,32.3
18.9,35.2,10.6,47.4
26.6,6.2,6.6
25.3,36.1

20.7,23.8,32.3
19.1,35.6,10.6,51.6
26.4,5.7,2.4
1000.0,1000.0

27.2,42.0,0.3
14.1,35.6,10.6,7.6
31.4,5.7,46.4
14.4,92.0

20.8,25.0,0.0
13.8,7.6,4.8,47.5
31.7,39.6,6.5
13.0,89.2

25.0,24.9,0.0
13.6,35.5,4.8,47.4
31.9,11.7,6.6
10.6,53.8

20.9,23.5,32.5
25.1,7.3,10.3,43.2
20.4,34.4,10.8
10.5,54.0

20.7,23.8,32.3
18.9,35.2,10.6,47.4
26.6,6.2,6.6
10.9,35.6

25.0,19.0,32.3
18.9,7.3,10.6,47.5
26.6,34.1,6.5
11.4,53.0

1.6,41.7,25.3
19.2,7.6,4.8,49.9
26.3,39.5,4.1
13.5,82.7

25.2,23.8,32.3
18.9,35.2,10.6,47.4
26.6,6.2,6.6
15.5,35.5

20.7,23.5,32.3
19.4,7.2,10.3,43.7
26.1,34.5,10.3
10.6,54.3

20.9,25.0,34.1
18.9,36.7,4.8,47.5
26.6,10.4,6.5
1000.0,1000.0

20.5,18.8,32.3
18.9,35.2,10.6,47.4
26.6,6.2,6.6
1000.0,1000.0

20.9,23.7,32.5
24.6,35.3,10.6,47.0
20.9,6.1,7.0
11.6,35.1

